       133     4.653     42302   811.131     42325   811.572     46810   897.571     46840   898.146     16936   324.744     16931   324.648     26345   505.159     26304   504.373       150       600         0
       134     4.677     42228   809.712     42248   810.095     46743   896.286     46769   896.784     16977   325.530     16969   325.376     26371   505.658     26337   505.006       150       600         0
       135     4.703     42162   808.446     42174   808.676     46681   895.097     46702   895.500     17013   326.220     17005   326.067     26397   506.156     26370   505.638       150       600         0
       136     4.728     42100   807.257     42111   807.468     46627   894.062     46643   894.368     17048   326.891     17039   326.719     26420   506.597     26398   506.175       150       600         0
       137     4.753     42035   806.011     42050   806.299     46569   892.949     46588   893.314     17084   327.582     17068   327.275     26444   507.057     26426   506.712       150       600         0
       138     4.780     41974   804.841     41988   805.110     46513   891.876     46532   892.240     17120   328.272     17102   327.927     26468   507.518     26448   507.134       150       600         0
       139     4.803     41912   803.653     41928   803.959     46458   890.821     46473   891.109     17156   328.962     17145   328.751     26490   507.939     26469   507.537       150       600         0
       140     4.828     41850   802.464     41866   802.770     46402   889.747     46418   890.054     17192   329.652     17174   329.307     26512   508.361     26496   508.054       150       600         0
       141     4.853     41790   801.313     41806   801.620     46347   888.693     46369   889.114     17229   330.362     17207   329.940     26535   508.802     26523   508.572       150       600         0
       142     4.876     41734   800.239     41742   800.393     46296   887.715     46321   888.194     17263   331.014     17241   330.592     26557   509.224     26544   508.975       150       600         0
       143     4.902     41672   799.051     41689   799.377     46241   886.660     46261   887.044     17301   331.743     17280   331.340     26581   509.684     26560   509.282       150       600         0
       144     4.926     41610   797.862     41630   798.245     46188   885.644     46201   885.893     17337   332.433     17317   332.049     26604   510.125     26586   509.780       150       600         0
       145     4.951     41548   796.673     41568   797.056     46131   884.551     46136   884.647     17374   333.142     17355   332.778     26629   510.605     26611   510.260       150       600         0
       146     4.976     41489   795.542     41500   795.753     46075   883.477     46078   883.535     17413   333.890     17394   333.526     26653   511.065     26640   510.816       150       600         0
       147     5.003     41422   794.257     41433   794.468     46018   882.384     46019   882.403     17450   334.600     17431   334.235     26678   511.544     26669   511.372       150       600         0
       148     5.026     41365   793.164     41378   793.413     45964   881.349     45968   881.425     17487   335.309     17466   334.906     26702   512.004     26692   511.813       150       600         0
       149     5.052     41301   791.937     41314   792.186     45907   880.256     45912   880.352     17525   336.038     17505   335.654     26727   512.484     26717   512.292       150       600         0
       150     5.074     41241   790.786     41252   790.997     45856   879.278     45863   879.412     17559   336.690     17539   336.306     26749   512.906     26743   512.791       150       600         0
       151     5.099     41185   789.712     41200   790.000     45804   878.281     45811   878.415     17595   337.380     17575   336.996     26772   513.347     26762   513.155       150       600         0
       152     5.124     41125   788.562     41141   788.869     45749   877.226     45756   877.360     17634   338.128     17619   337.840     26796   513.807     26778   513.462       150       600         0
       153     5.149     41066   787.431     41083   787.757     45696   876.210     45705   876.382     17673   338.876     17657   338.569     26822   514.305     26801   513.903       150       600         0
       154     5.175     41002   786.204     41020   786.549     45639   875.117     45650   875.328     17713   339.643     17695   339.297     26847   514.785     26829   514.440       150       600         0
       155     5.202     40937   784.957     40950   785.206     45581   874.005     45589   874.158     17754   340.429     17737   340.103     26874   515.302     26861   515.053       150       600         0
       156     5.226     40873   783.730     40889   784.037     45524   872.912     45533   873.084     17793   341.177     17770   340.735     26899   515.782     26888   515.571       150       600         0
