"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.509824896E0,2.230000049E-1,-5.830000043E-1,-5.970000029E-1,8.637285515E-1
1.514595434E0,2.430000007E-1,-5.289999843E-1,-5.450000167E-1,7.974427891E-1
1.519366125E0,2.649999857E-1,-4.469999969E-1,-4.900000095E-1,7.142366548E-1
1.524136568E0,2.689999938E-1,-3.359999955E-1,-3.939999938E-1,5.835177707E-1
1.528907336E0,2.910000086E-1,-2.000000030E-1,-3.330000043E-1,4.853555491E-1
1.533677876E0,3.440000117E-1,-6.400000304E-2,-2.739999890E-1,4.444187242E-1
1.538448348E0,3.849999905E-1,7.100000232E-2,-2.000000030E-1,4.396202841E-1
1.543219038E0,4.250000119E-1,1.529999971E-1,-9.300000221E-2,4.611756820E-1
1.547989578E0,4.650000036E-1,2.349999994E-1,-5.799999833E-2,5.242270528E-1
1.552760274E0,5.490000248E-1,3.019999862E-1,1.600000076E-2,6.267862625E-1
1.557530814E0,6.069999933E-1,3.959999979E-1,9.099999815E-2,7.304423248E-1
1.562301276E0,6.219999790E-1,4.379999936E-1,1.159999967E-1,7.695349034E-1
1.567071946E0,7.030000091E-1,5.329999924E-1,2.029999942E-1,9.052662604E-1
1.571842487E0,7.879999876E-1,6.399999857E-1,2.500000000E-1,1.045487428E0
1.576613177E0,8.460000157E-1,7.350000143E-1,2.949999869E-1,1.158864116E0
1.581383733E0,8.439999819E-1,8.450000286E-1,3.409999907E-1,1.242031405E0
1.586154424E0,8.809999824E-1,9.800000191E-1,3.680000007E-1,1.368205031E0
1.590924887E0,9.639999866E-1,1.100999951E0,3.970000148E-1,1.516280277E0
1.595695428E0,1.044999957E0,1.208999991E0,4.370000064E-1,1.656706038E0
1.600466120E0,1.024000049E0,1.307000041E0,4.280000031E-1,1.714645505E0
1.605236660E0,1.093999982E0,1.332999945E0,4.480000138E-1,1.781692685E0
1.610007337E0,1.156999946E0,1.386999965E0,4.839999974E-1,1.869939511E0
1.614777877E0,1.203999996E0,1.440000057E0,4.769999981E-1,1.936684061E0
1.619548568E0,1.149000049E0,1.511000037E0,4.440000057E-1,1.949476399E0
1.624319108E0,1.197000027E0,1.593000054E0,4.429999888E-1,2.041251388E0
1.629089570E0,1.207999945E0,1.700999975E0,4.300000072E-1,2.130156048E0
1.633860260E0,1.218000054E0,1.809999943E0,4.160000086E-1,2.220963740E0
1.638630810E0,1.149999976E0,1.894999981E0,3.540000021E-1,2.244736259E0
1.643401272E0,1.146000028E0,1.990000010E0,2.919999957E-1,2.314882308E0
1.648172039E0,1.146999955E0,2.030999899E0,2.590000033E-1,2.346838403E0
1.652942732E0,1.105000019E0,2.072000027E0,2.109999955E-1,2.357695941E0
1.657713195E0,1.021000028E0,2.075000048E0,1.459999979E-1,2.317192753E0
1.662483734E0,9.660000205E-1,2.101999998E0,9.399999678E-2,2.315252909E0
1.667254428E0,9.570000172E-1,2.101999998E0,1.700000092E-2,2.309662751E0
1.672024968E0,9.060000181E-1,2.157000065E0,-4.699999839E-2,2.340020152E0
1.676795659E0,7.879999876E-1,2.200000048E0,-1.190000027E-1,2.339894269E0
1.681566199E0,6.990000010E-1,2.282000065E0,-1.550000012E-1,2.391683570E0
1.686336661E0,6.690000296E-1,2.335999966E0,-2.189999968E-1,2.439757750E0
1.691107351E0,5.699999928E-1,2.404000044E0,-2.689999938E-1,2.485251939E0
1.695877872E0,4.839999974E-1,2.447000027E0,-2.720000148E-1,2.509192925E0
1.700648563E0,3.919999897E-1,2.447000027E0,-3.310000002E-1,2.500206816E0
1.705419103E0,3.179999888E-1,2.447000027E0,-3.499999940E-1,2.492274688E0
1.710189589E0,2.430000007E-1,2.460000038E0,-3.819999993E-1,2.501314292E0
1.714960279E0,1.809999943E-1,2.420000076E0,-3.959999979E-1,2.458856923E0
1.719730820E0,9.099999815E-2,2.421000004E0,-3.939999938E-1,2.454538248E0
1.724501515E0,3.200000152E-2,2.447999954E0,-4.070000052E-1,2.481809175E0
1.729272055E0,-2.600000054E-2,2.502000093E0,-3.919999897E-1,2.532655614E0
1.734042746E0,-5.299999937E-2,2.529999971E0,-3.479999900E-1,2.554371322E0
1.738813286E0,-1.230000034E-1,2.571000099E0,-3.260000050E-1,2.594503134E0
1.743583976E0,-1.509999931E-1,2.585000038E0,-2.930000126E-1,2.605930775E0
1.748354517E0,-1.909999996E-1,2.543999910E0,-2.579999864E-1,2.564172486E0
1.753124993E0,-2.119999975E-1,2.490000010E0,-2.070000023E-1,2.507567157E0
1.757895683E0,-2.329999954E-1,2.394999981E0,-1.679999977E-1,2.412164569E0
1.762666223E0,-2.540000081E-1,2.341000080E0,-1.159999967E-1,2.357594829E0
1.767436909E0,-2.590000033E-1,2.286000013E0,-6.300000101E-2,2.301487793E0
1.772207449E0,-2.419999987E-1,2.232000113E0,2.500000037E-2,2.245220145E0
1.776977911E0,-2.409999967E-1,2.204999924E0,6.400000304E-2,2.219054227E0
1.781748601E0,-2.399999946E-1,2.190999985E0,1.180000007E-1,2.207261863E0
1.786519141E0,-2.230000049E-1,2.177999973E0,1.840000004E-1,2.197104660E0
1.791289832E0,-1.770000011E-1,2.151000023E0,2.160000056E-1,2.169051890E0
1.796060406E0,-1.550000012E-1,2.069000006E0,2.790000141E-1,2.093472482E0
1.800831097E0,-1.190000027E-1,2.000999928E0,3.300000131E-1,2.031517098E0
1.805601560E0,-9.499999881E-2,1.919999957E0,3.799999952E-1,1.959547099E0
1.810372082E0,-1.400000043E-2,1.782999992E0,3.819999993E-1,1.823515553E0
1.815142774E0,-1.000000047E-3,1.674000025E0,4.250000119E-1,1.727108014E0
1.819913314E0,3.999999911E-2,1.537999988E0,4.300000072E-1,1.597480506E0
1.824683976E0,8.200000226E-2,1.470000029E0,4.600000083E-1,1.542473368E0
1.829454516E0,1.550000012E-1,1.414999962E0,4.390000105E-1,1.489621060E0
1.834225206E0,1.840000004E-1,1.347000003E0,4.620000124E-1,1.435865251E0
1.838995684E0,2.689999938E-1,1.292000055E0,4.449999928E-1,1.392713227E0
1.843766221E0,3.269999921E-1,1.223999977E0,4.410000145E-1,1.341486471E0
1.848536913E0,3.589999974E-1,1.128000021E0,4.149999917E-1,1.254388312E0
1.853307453E0,4.280000031E-1,9.909999967E-1,3.899999857E-1,1.147765213E0
1.858078144E0,4.979999959E-1,8.550000191E-1,3.670000136E-1,1.055328403E0
1.862848684E0,5.690000057E-1,7.179999948E-1,3.420000076E-1,9.778798516E-1
1.867619355E0,5.830000043E-1,5.950000286E-1,3.050000072E-1,8.870958479E-1
1.872389819E0,6.460000277E-1,4.990000129E-1,2.339999974E-1,8.491602012E-1
1.877160355E0,6.990000010E-1,4.169999957E-1,2.039999962E-1,8.391102408E-1
1.881931038E0,7.500000000E-1,3.479999900E-1,1.729999930E-1,8.447088200E-1
1.886701578E0,7.220000029E-1,2.520000041E-1,9.300000221E-2,7.703486267E-1
1.891472269E0,7.639999986E-1,1.560000032E-1,5.900000036E-2,7.819929660E-1
1.896242823E0,8.090000153E-1,3.299999982E-2,-1.400000043E-2,8.097938162E-1
1.901013285E0,8.379999995E-1,-7.599999756E-2,-7.599999756E-2,8.448644853E-1
1.905783975E0,7.850000262E-1,-1.979999989E-1,-1.280000061E-1,8.196420208E-1
1.910554511E0,7.760000229E-1,-3.490000069E-1,-1.759999990E-1,8.688803370E-1
1.915325202E0,7.839999795E-1,-4.860000014E-1,-2.649999857E-1,9.597275455E-1
1.920095742E0,7.490000129E-1,-5.419999957E-1,-3.540000021E-1,9.899904122E-1
1.924866432E0,6.809999943E-1,-6.370000243E-1,-4.000000060E-1,1.014657591E0
1.929636896E0,6.370000243E-1,-7.059999704E-1,-4.569999874E-1,1.055013733E0
1.934407432E0,5.809999704E-1,-7.879999876E-1,-5.149999857E-1,1.106223274E0
1.939178120E0,5.099999905E-1,-8.569999933E-1,-6.000000238E-1,1.163850939E0
1.943948660E0,4.250000119E-1,-9.660000205E-1,-6.010000110E-1,1.214488396E0
1.948719351E0,3.350000083E-1,-1.075000048E0,-6.489999890E-1,1.299634985E0
1.953489876E0,2.460000068E-1,-1.199000001E0,-6.859999895E-1,1.403108332E0
1.958260338E0,1.570000052E-1,-1.294999957E0,-7.210000157E-1,1.490474727E0
1.963031028E0,6.599999964E-2,-1.389000058E0,-7.070000172E-1,1.559976341E0
1.967801568E0,-2.199999988E-2,-1.470999956E0,-7.049999833E-1,1.631364413E0
1.972572259E0,-1.099999994E-1,-1.526000023E0,-6.769999862E-1,1.673052615E0
1.977342799E0,-1.840000004E-1,-1.580000043E0,-6.470000148E-1,1.717226006E0
1.982113500E0,-2.389999926E-1,-1.618999958E0,-5.640000105E-1,1.731004874E0
1.986884040E0,-2.949999869E-1,-1.659999967E0,-4.990000129E-1,1.758301992E0
1.991654730E0,-3.499999940E-1,-1.756000042E0,-4.339999855E-1,1.842387617E0
1.996425175E0,-3.759999871E-1,-1.865000010E0,-3.829999864E-1,1.940693179E0
2.001195711E0,-3.880000114E-1,-1.972000003E0,-2.569999993E-1,2.026172998E0
2.005966404E0,-3.519999981E-1,-2.039999962E0,-1.739999950E-1,2.077445509E0
2.010736929E0,-3.440000117E-1,-2.134999990E0,-6.499999762E-2,2.163512414E0
2.015507619E0,-3.339999914E-1,-2.216000080E0,1.600000076E-2,2.241086422E0
2.020278160E0,-2.879999876E-1,-2.282999992E0,1.089999974E-1,2.303674013E0
2.025048626E0,-2.319999933E-1,-2.365000010E0,1.889999956E-1,2.383856128E0
2.029819317E0,-1.609999985E-1,-2.418999910E0,2.549999952E-1,2.437725695E0
2.034589857E0,-9.000000358E-2,-2.500000000E0,3.199999928E-1,2.522003171E0
2.039360543E0,-2.600000054E-2,-2.540999889E0,3.670000136E-1,2.567497896E0
2.044131083E0,5.900000036E-2,-2.608999968E0,3.989999890E-1,2.639992959E0
2.048901545E0,1.190000027E-1,-2.676000118E0,4.040000141E-1,2.708939579E0
2.053672250E0,2.179999948E-1,-2.743999958E0,4.070000052E-1,2.782572330E0
2.058442790E0,3.050000072E-1,-2.812999964E0,3.790000081E-1,2.854756523E0
2.063213481E0,3.750000000E-1,-2.868000031E0,3.490000069E-1,2.913391525E0
2.067984001E0,4.300000072E-1,-2.881000042E0,3.199999928E-1,2.930437040E0
2.072754692E0,4.839999974E-1,-2.908999920E0,2.610000074E-1,2.960516430E0
2.077525232E0,5.130000114E-1,-2.910000086E0,2.090000063E-1,2.962254296E0
2.082295699E0,5.469999909E-1,-2.924000025E0,1.209999993E-1,2.977184263E0
2.087066466E0,5.789999962E-1,-2.937999964E0,7.299999893E-2,2.995398769E0
2.091836929E0,6.090000272E-1,-2.951999903E0,1.099999994E-2,3.014184045E0
2.096607634E0,5.839999914E-1,-2.993999958E0,-4.199999943E-2,3.050713972E0
2.101378174E0,5.640000105E-1,-2.994999886E0,-1.030000001E-1,3.049381794E0
2.106148864E0,5.709999800E-1,-3.009999990E0,-1.500000060E-1,3.067350799E0
2.110919415E0,5.199999809E-1,-3.010999918E0,-1.979999989E-1,3.061980484E0
2.115690105E0,4.510000050E-1,-3.013000011E0,-2.140000015E-1,3.054073685E0
2.120460569E0,4.189999998E-1,-3.000999928E0,-2.569999993E-1,3.040988419E0
2.125231091E0,3.319999874E-1,-2.947999954E0,-2.879999876E-1,2.980582446E0
2.130001784E0,2.549999952E-1,-2.937000036E0,-3.030000031E-1,2.963579459E0
2.134772324E0,1.509999931E-1,-2.884000063E0,-3.100000024E-1,2.904540818E0
2.139543033E0,4.300000146E-2,-2.845000029E0,-3.199999928E-1,2.863262852E0
2.144313574E0,-5.299999937E-2,-2.835000038E0,-3.039999902E-1,2.851745117E0
2.149084035E0,-1.920000017E-1,-2.823999882E0,-3.129999936E-1,2.847772521E0
2.153854808E0,-2.779999971E-1,-2.796999931E0,-3.009999990E-1,2.826852245E0
2.158625500E0,-4.020000100E-1,-2.759999990E0,-2.639999986E-1,2.801588827E0
2.163395963E0,-5.289999843E-1,-2.709000111E0,-2.560000122E-1,2.772013454E0
2.168166502E0,-6.690000296E-1,-2.617000103E0,-2.319999933E-1,2.711102096E0
2.172937192E0,-7.419999838E-1,-2.519999981E0,-1.669999957E-1,2.632271429E0
2.177707733E0,-8.750000000E-1,-2.427999973E0,-1.260000020E-1,2.583928186E0
2.182478423E0,-9.570000172E-1,-2.364000082E0,-7.199999690E-2,2.551377945E0
2.187248887E0,-1.050999999E0,-2.259000063E0,-1.700000092E-2,2.491580077E0
2.192019423E0,-1.072000027E0,-2.158999920E0,5.099999905E-2,2.411030010E0
2.196790119E0,-1.126000047E0,-2.079999924E0,1.059999987E-1,2.367596205E0
2.201560583E0,-1.197999954E0,-2.002000093E0,1.759999990E-1,2.339697473E0
2.206331350E0,-1.253999949E0,-1.909000039E0,2.440000027E-1,2.297026996E0
2.211101872E0,-1.200000048E0,-1.835000038E0,2.969999909E-1,2.212562824E0
2.215872333E0,-1.200999975E0,-1.781999946E0,3.630000055E-1,2.179379212E0
2.220643024E0,-1.220000029E0,-1.674999952E0,4.020000100E-1,2.110836071E0
2.225413583E0,-1.208999991E0,-1.595000029E0,4.799999893E-1,2.058180279E0
2.230184273E0,-1.108000040E0,-1.480000019E0,4.880000055E-1,1.912121374E0
2.234954814E0,-1.044000030E0,-1.371000051E0,5.329999924E-1,1.803792171E0
2.239725519E0,-1.011000037E0,-1.289999962E0,5.509999990E-1,1.729110169E0
2.244495983E0,-9.779999852E-1,-1.236999989E0,5.680000186E-1,1.676089784E0
2.249266519E0,-8.569999933E-1,-1.164000034E0,5.360000134E-1,1.541635846E0
2.254037191E0,-7.730000019E-1,-1.108999968E0,5.450000167E-1,1.457544150E0
2.258807732E0,-7.080000043E-1,-1.027999997E0,5.139999986E-1,1.349905181E0
2.263578422E0,-6.570000052E-1,-9.739999771E-1,4.939999878E-1,1.274504198E0
2.268348968E0,-5.400000215E-1,-8.619999886E-1,4.199999869E-1,1.100474440E0
2.273119658E0,-4.850000143E-1,-7.390000224E-1,3.540000021E-1,9.521880321E-1
2.277890199E0,-4.480000138E-1,-6.449999809E-1,2.879999876E-1,8.364645723E-1
2.282660665E0,-4.129999876E-1,-5.230000019E-1,2.489999980E-1,7.114063471E-1
2.287431355E0,-3.529999852E-1,-4.129999876E-1,1.700000018E-1,5.692784731E-1
2.292201920E0,-3.310000002E-1,-3.050000072E-1,1.140000001E-1,4.643080923E-1
2.296972610E0,-3.260000050E-1,-2.240000069E-1,4.500000179E-2,3.980917062E-1
2.301743151E0,-3.370000124E-1,-1.439999938E-1,-2.400000021E-2,3.672614962E-1
2.306513846E0,-3.140000105E-1,-4.800000042E-2,-7.500000298E-2,3.263816892E-1
2.311284386E0,-3.540000021E-1,4.500000179E-2,-1.439999938E-1,3.848077441E-1
2.316054848E0,-3.829999864E-1,1.519999951E-1,-1.720000058E-1,4.465165060E-1
2.320825533E0,-4.149999917E-1,2.450000048E-1,-2.140000015E-1,5.273006695E-1
2.325596074E0,-4.199999869E-1,3.680000007E-1,-2.380000055E-1,6.070156441E-1
2.330366764E0,-4.650000036E-1,4.889999926E-1,-2.630000114E-1,7.242340796E-1
2.335137290E0,-5.139999986E-1,6.359999776E-1,-2.890000045E-1,8.673021230E-1
2.339907980E0,-6.060000062E-1,7.149999738E-1,-3.009999990E-1,9.844094521E-1
2.344678443E0,-6.050000191E-1,7.979999781E-1,-3.039999902E-1,1.046539527E0
2.349449004E0,-6.809999943E-1,8.909999728E-1,-3.120000064E-1,1.164038637E0
2.354219696E0,-7.469999790E-1,9.430000186E-1,-3.339999914E-1,1.248524729E0
2.358990237E0,-8.140000105E-1,1.021000028E0,-3.289999962E-1,1.346580139E0
2.363760903E0,-8.270000219E-1,1.120000005E0,-3.149999976E-1,1.427429174E0
2.368531444E0,-8.880000114E-1,1.213000059E0,-3.050000072E-1,1.533928997E0
2.373301905E0,-9.409999847E-1,1.304999948E0,-2.840000093E-1,1.633756971E0
2.378072595E0,-1.021999955E0,1.411000013E0,-2.890000045E-1,1.766048116E0
2.382843136E0,-1.019000053E0,1.511999965E0,-2.639999986E-1,1.842335746E0
2.387613826E0,-1.062999964E0,1.618999958E0,-2.520000041E-1,1.953108750E0
2.392384372E0,-1.139999986E0,1.697999954E0,-2.430000007E-1,2.059575882E0
2.397155062E0,-1.175999999E0,1.776999950E0,-2.189999968E-1,2.142117135E0
2.401925526E0,-1.144999981E0,1.825000048E0,-2.109999955E-1,2.164756598E0
2.406696288E0,-1.197000027E0,1.904999971E0,-1.860000044E-1,2.257527399E0
2.411466751E0,-1.213000059E0,1.957999945E0,-1.889999956E-1,2.311028759E0
2.416237290E0,-1.269000053E0,1.983000040E0,-1.650000066E-1,2.360058325E0
2.421007990E0,-1.199000001E0,2.059000015E0,-1.500000060E-1,2.387379749E0
2.425778531E0,-1.243000031E0,2.140000105E0,-1.389999986E-1,2.478703396E0
2.430549221E0,-1.264999986E0,2.220999956E0,-1.570000052E-1,2.560803540E0
2.435319775E0,-1.258000016E0,2.288000107E0,-1.340000033E-1,2.614472132E0
2.440090237E0,-1.179000020E0,2.351000071E0,-1.230000034E-1,2.632939684E0
2.444860927E0,-1.187000036E0,2.378000021E0,-1.280000061E-1,2.660871509E0
2.449631454E0,-1.172999978E0,2.391999960E0,-1.199999973E-1,2.666831970E0
2.454402144E0,-1.172000051E0,2.365000010E0,-1.120000035E-1,2.641846544E0
2.459172685E0,-1.077000022E0,2.358999968E0,-1.180000007E-1,2.595907143E0
2.463943375E0,-1.023000002E0,2.359999895E0,-1.250000000E-1,2.575219119E0
2.468713838E0,-1.001000047E0,2.374000072E0,-1.190000027E-1,2.579154598E0
2.473484375E0,-9.499999881E-1,2.401000023E0,-1.140000001E-1,2.584627069E0
2.478255081E0,-8.650000095E-1,2.421000004E0,-1.350000054E-1,2.574430235E0
2.483025622E0,-8.190000057E-1,2.448999882E0,-1.449999958E-1,2.586384818E0
2.487796312E0,-7.770000100E-1,2.450000048E0,-1.689999998E-1,2.575808659E0
2.492566872E0,-6.940000057E-1,2.450999975E0,-1.659999937E-1,2.552761815E0
2.497337334E0,-6.119999886E-1,2.400000095E0,-1.979999989E-1,2.484702888E0
2.502108024E0,-5.370000005E-1,2.359999895E0,-2.220000029E-1,2.430484007E0
2.506878580E0,-4.930000007E-1,2.292000055E0,-2.619999945E-1,2.359016162E0
2.511649270E0,-4.210000038E-1,2.266000032E0,-2.879999876E-1,2.322701260E0
2.516419811E0,-3.459999859E-1,2.226999998E0,-2.980000079E-1,2.273334332E0
2.521190481E0,-2.730000019E-1,2.213999987E0,-3.359999955E-1,2.255930172E0
2.525961021E0,-2.029999942E-1,2.200999975E0,-3.759999871E-1,2.242094083E0
2.530731712E0,-1.739999950E-1,2.187000036E0,-4.149999917E-1,2.232816640E0
2.535502228E0,-1.080000028E-1,2.174999952E0,-4.149999917E-1,2.216870268E0
2.540272690E0,-8.200000226E-2,2.121000051E0,-4.639999866E-1,2.172708265E0
2.545043380E0,-4.399999976E-2,2.094000101E0,-4.880000055E-1,2.150561887E0
2.549813920E0,6.000000052E-3,1.985000014E0,-5.249999762E-1,2.053262290E0
2.554584611E0,1.600000076E-2,1.932000041E0,-5.379999876E-1,2.005573271E0
2.559355151E0,8.000000380E-3,1.850000024E0,-5.419999957E-1,1.927778017E0
2.564125842E0,1.200000010E-2,1.768000007E0,-5.619999766E-1,1.855212117E0
2.568896305E0,2.700000070E-2,1.726999998E0,-5.950000286E-1,1.826823206E0
2.573666842E0,6.000000052E-3,1.687999964E0,-5.600000024E-1,1.778476843E0
2.578437525E0,4.000000190E-3,1.646999955E0,-5.849999785E-1,1.747812870E0
2.583208065E0,-2.500000037E-2,1.618999958E0,-5.730000138E-1,1.717589846E0
2.587978756E0,-4.399999976E-2,1.537999988E0,-5.860000253E-1,1.646443437E0
2.592749296E0,-1.019999981E-1,1.444000006E0,-5.460000038E-1,1.547144473E0
2.597519987E0,-1.369999945E-1,1.348999977E0,-5.109999776E-1,1.449031026E0
2.602290450E0,-1.860000044E-1,1.238999963E0,-5.059999824E-1,1.351204238E0
2.607060982E0,-2.360000014E-1,1.129999995E0,-4.720000029E-1,1.247148745E0
2.611831674E0,-2.700000107E-1,1.036999941E0,-4.219999909E-1,1.151673945E0
2.616602214E0,-3.330000043E-1,9.689999819E-1,-4.099999964E-1,1.103607704E0
2.621372914E0,-3.970000148E-1,9.010000229E-1,-3.860000074E-1,1.057547190E0
2.626143454E0,-4.469999969E-1,8.460000157E-1,-3.339999914E-1,1.013450057E0
2.630914144E0,-4.779999852E-1,7.530000210E-1,-2.890000045E-1,9.375574756E-1
2.635684627E0,-5.239999890E-1,6.719999909E-1,-2.199999988E-1,8.800908907E-1
2.640455163E0,-5.709999800E-1,5.770000219E-1,-1.930000037E-1,8.343973897E-1
2.645225856E0,-6.029999852E-1,4.810000062E-1,-1.379999965E-1,7.835904461E-1
2.649996372E0,-5.939999819E-1,3.889999986E-1,-1.169999987E-1,7.196151590E-1
2.654767063E0,-6.330000162E-1,2.939999998E-1,-4.699999839E-2,6.995241384E-1
2.659537603E0,-6.589999795E-1,1.990000010E-1,-3.299999982E-2,6.891813791E-1
2.664308298E0,-6.980000138E-1,1.180000007E-1,-4.999999888E-3,7.079216196E-1
2.669078762E0,-6.620000005E-1,-1.000000047E-3,2.099999972E-2,6.623337532E-1
2.673849298E0,-6.629999876E-1,-5.400000140E-2,6.199999899E-2,6.680785759E-1
2.678620005E0,-6.669999957E-1,-1.350000054E-1,9.000000358E-2,6.864502869E-1
2.683390545E0,-6.539999843E-1,-2.300000042E-1,1.180000007E-1,7.032353671E-1
2.688161236E0,-5.979999900E-1,-3.230000138E-1,1.230000034E-1,6.906967481E-1
2.692931776E0,-5.899999738E-1,-4.709999859E-1,1.490000039E-1,7.695076068E-1
2.697702238E0,-5.540000200E-1,-5.929999948E-1,1.620000005E-1,8.275318822E-1
2.702472928E0,-5.170000196E-1,-7.419999838E-1,1.749999970E-1,9.211286529E-1
2.707243440E0,-4.469999969E-1,-8.349999785E-1,1.630000025E-1,9.610426433E-1
2.712014131E0,-3.470000029E-1,-9.430000186E-1,1.879999936E-1,1.022253410E0
2.716784671E0,-2.879999876E-1,-1.024000049E0,2.129999995E-1,1.084845193E0
2.721555351E0,-2.269999981E-1,-1.105000019E0,2.240000069E-1,1.150100015E0
2.726325892E0,-1.019999981E-1,-1.253999949E0,1.969999969E-1,1.273471189E0
2.731096353E0,-2.300000004E-2,-1.363000035E0,2.199999988E-1,1.380832392E0
2.735867024E0,8.299999684E-2,-1.470999956E0,2.039999962E-1,1.487395667E0
2.740637564E0,2.049999982E-1,-1.593000054E0,2.150000036E-1,1.620462642E0
2.745408255E0,3.079999983E-1,-1.715999961E0,2.010000050E-1,1.754970332E0
2.750178795E0,4.149999917E-1,-1.825000048E0,1.969999969E-1,1.881929639E0
2.754949485E0,5.370000005E-1,-1.921000004E0,1.940000057E-1,2.004057389E0
2.759719949E0,6.719999909E-1,-2.016000032E0,2.189999968E-1,2.136305483E0
2.764490745E0,7.229999900E-1,-2.071000099E0,1.800000072E-1,2.200947614E0
2.769261209E0,8.100000024E-1,-2.138999939E0,1.770000011E-1,2.294068382E0
2.774031747E0,9.129999876E-1,-2.194000006E0,1.759999990E-1,2.382893410E0
2.778802437E0,1.014000058E0,-2.276999950E0,2.020000070E-1,2.500745668E0
2.783572978E0,1.026000023E0,-2.331000090E0,1.780000031E-1,2.553022026E0
2.788343668E0,1.062000036E0,-2.413000107E0,1.780000031E-1,2.642365908E0
2.793114214E0,1.113999963E0,-2.494999886E0,2.060000002E-1,2.740156263E0
2.797884904E0,1.136999965E0,-2.549999952E0,2.210000008E-1,2.800733775E0
2.802655368E0,1.093999982E0,-2.617000103E0,2.370000035E-1,2.846347572E0
2.807425909E0,1.077000022E0,-2.631000042E0,2.649999857E-1,2.855225956E0
2.812196678E0,1.049999952E0,-2.686000109E0,3.089999855E-1,2.900444358E0
2.816967142E0,1.021000028E0,-2.713999987E0,3.529999852E-1,2.921103554E0
2.821737841E0,9.110000134E-1,-2.713000059E0,3.889999986E-1,2.888184784E0
2.826508382E0,8.190000057E-1,-2.766999960E0,4.320000112E-1,2.917820042E0
2.831279072E0,7.570000291E-1,-2.809000015E0,4.480000138E-1,2.943507116E0
2.836049603E0,6.809999943E-1,-2.822000027E0,5.059999824E-1,2.946774699E0
2.840820065E0,5.849999785E-1,-2.862999916E0,5.460000038E-1,2.972727619E0
2.845590755E0,5.180000067E-1,-2.848999977E0,5.849999785E-1,2.954208837E0
2.850361296E0,4.420000017E-1,-2.877000093E0,6.409999728E-1,2.980499036E0
2.855131986E0,3.799999952E-1,-2.862999916E0,6.679999828E-1,2.964353638E0
2.859902527E0,3.260000050E-1,-2.835000038E0,6.700000167E-1,2.931279796E0
2.864673217E0,2.649999857E-1,-2.822000027E0,7.049999833E-1,2.920776287E0
2.869443757E0,2.479999959E-1,-2.782000065E0,7.139999866E-1,2.882850038E0
2.874214219E0,2.339999974E-1,-2.767999887E0,7.360000014E-1,2.873721521E0
2.878984909E0,2.319999933E-1,-2.740999937E0,7.039999962E-1,2.839457809E0
2.883755450E0,2.199999988E-1,-2.726999998E0,6.919999719E-1,2.822019304E0
2.888526140E0,2.389999926E-1,-2.742000103E0,6.949999928E-1,2.838786810E0
2.893296657E0,2.739999890E-1,-2.742000103E0,6.570000052E-1,2.832894203E0
2.898067347E0,2.910000086E-1,-2.742000103E0,6.110000014E-1,2.824281603E0
2.902837810E0,3.409999907E-1,-2.701999903E0,5.950000286E-1,2.787670982E0
2.907608347E0,4.090000093E-1,-2.716000080E0,5.389999747E-1,2.799010256E0
2.912379039E0,4.790000021E-1,-2.663000107E0,5.109999776E-1,2.753567059E0
